t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
224,static_rule,hard,A,0.95,0.5098349010034009,1128.355644680873,1.0,1,0,0.92,0.0
225,static_rule,simple,B,0.95,1.0,680.3621880253932,0.1,1,0,0.92,0.0
226,static_rule,simple,B,0.95,1.0,804.7187609964319,0.1,1,0,0.92,0.0
227,static_rule,simple,B,0.95,1.0,730.3759599426638,0.1,0,0,0.9,0.0
228,static_rule,hard,A,0.95,0.6057456244977989,1297.1040023457879,1.0,1,0,0.9,0.0
229,static_rule,simple,B,0.95,1.0,680.1120274428039,0.1,1,0,0.92,0.0
230,static_rule,hard,A,0.95,0.7690894116110955,1283.9727209086348,1.0,1,0,0.92,0.0
231,static_rule,hard,A,0.95,0.9767986822177639,1549.4791995493977,1.0,1,0,0.92,0.0
232,static_rule,simple,B,0.95,0.9814719999999999,561.2842357261416,0.1,1,0,0.92,0.0
233,static_rule,simple,B,0.95,1.0,655.133002513005,0.1,1,0,0.92,0.0
234,static_rule,simple,B,0.95,1.0,729.1858587519491,0.1,0,0,0.9,0.0
235,static_rule,hard,A,0.95,0.8857816373801075,1634.4468252418417,1.0,1,0,0.9,0.0
236,static_rule,simple,B,0.95,1.0,688.970073708899,0.1,1,0,0.9,0.0
237,static_rule,simple,B,0.95,1.0,814.2846843875709,0.1,1,0,0.9,0.0
238,static_rule,simple,B,0.95,1.0,747.0289417109086,0.1,1,0,0.9,0.0
239,static_rule,simple,B,0.95,1.0,633.6997361279449,0.1,1,0,0.9,0.0
240,static_rule,simple,B,0.95,1.0,771.9650317688679,0.1,0,0,0.88,0.0
241,static_rule,simple,B,0.95,1.0,719.2359686194809,0.1,1,0,0.88,0.0
242,static_rule,simple,B,0.95,1.0,661.6298744445185,0.1,1,0,0.88,0.0
243,static_rule,simple,B,0.95,1.0,692.2095327870711,0.1,1,0,0.88,0.0
244,static_rule,simple,B,0.95,1.0,773.2755367957749,0.1,1,0,0.88,0.0
245,static_rule,simple,B,0.95,1.0,649.5164233378879,0.1,1,0,0.88,0.0
246,static_rule,simple,B,0.95,1.0,673.1836470836183,0.1,1,0,0.88,0.0
247,static_rule,simple,B,0.95,1.0,708.8258826913766,0.1,1,0,0.88,0.0
248,static_rule,simple,B,0.95,1.0,723.9354892841122,0.1,1,0,0.88,0.0
249,static_rule,simple,B,0.95,1.0,748.5614246351764,0.1,1,0,0.88,0.0
250,static_rule,simple,B,0.95,1.0,678.5457242120076,0.1,0,0,0.86,0.0
251,static_rule,simple,B,0.95,1.0,774.6247966444461,0.1,1,0,0.86,0.0
252,static_rule,hard,A,0.95,0.4008166121991966,947.5408571145986,1.0,1,0,0.86,0.0
253,static_rule,simple,B,0.95,1.0,612.1441218450677,0.1,1,0,0.86,0.0
254,static_rule,simple,B,0.95,1.0,771.6035789782853,0.1,1,0,0.86,0.0
255,static_rule,simple,B,0.95,1.0,749.5139070441534,0.1,1,0,0.86,0.0
256,static_rule,hard,A,0.95,0.5403678625467776,1168.7067135747884,1.0,1,0,0.86,0.0
257,static_rule,simple,B,0.95,1.0,666.1378726924206,0.1,1,0,0.86,0.0
258,static_rule,simple,B,0.95,1.0,742.7238087372806,0.1,1,0,0.86,0.0
259,static_rule,simple,B,0.95,1.0,816.314594876101,0.1,1,0,0.86,0.0
260,static_rule,simple,B,0.95,1.0,717.9310089311543,0.1,1,0,0.88,0.0
261,static_rule,simple,B,0.95,1.0,658.2981975290256,0.1,1,0,0.88,0.0
262,static_rule,simple,B,0.95,1.0,652.437345535067,0.1,1,0,0.88,0.0
263,static_rule,hard,A,0.95,0.5208351584854433,1100.6146266844228,1.0,1,0,0.88,0.0
264,static_rule,simple,B,0.95,1.0,764.050849399865,0.1,1,0,0.9,0.0
265,static_rule,simple,B,0.95,1.0,694.2012748473876,0.1,1,0,0.9,0.0
266,static_rule,simple,B,0.95,1.0,619.0662423030932,0.1,0,0,0.88,0.0
267,static_rule,simple,B,0.95,1.0,731.8543710268256,0.1,0,0,0.86,0.0
268,static_rule,simple,B,0.95,1.0,733.2660525969494,0.1,1,0,0.86,0.0
269,static_rule,hard,A,0.95,0.5418779761414322,1011.6695600890862,1.0,1,0,0.86,0.0
270,static_rule,simple,B,0.95,1.0,680.1164142837064,0.1,1,0,0.86,0.0
271,static_rule,simple,B,0.95,1.0,821.7477394774487,0.1,1,0,0.86,0.0
272,static_rule,simple,B,0.95,1.0,777.6182112180437,0.1,1,0,0.86,0.0
273,static_rule,simple,B,0.95,1.0,814.8800763567525,0.1,1,0,0.88,0.0
274,static_rule,hard,A,0.95,0.5859663030208226,1104.3306069714279,1.0,1,0,0.88,0.0
275,static_rule,hard,A,0.95,0.8156503466583238,1340.348647089198,1.0,1,0,0.88,0.0
276,static_rule,hard,A,0.95,1.0,1867.4331360892465,1.0,1,0,0.88,0.0
277,static_rule,simple,B,0.95,0.8996953599999999,612.3389682183074,0.1,1,0,0.9,0.0
278,static_rule,simple,B,0.95,1.0,601.4840576767796,0.1,1,0,0.9,0.0
279,static_rule,simple,B,0.95,1.0,734.647669986843,0.1,1,0,0.9,0.0
280,static_rule,simple,B,0.95,1.0,866.1753337487575,0.1,1,0,0.9,0.0
281,static_rule,simple,B,0.95,1.0,643.0552889474947,0.1,1,0,0.9,0.0
282,static_rule,simple,B,0.95,1.0,897.9329649835665,0.1,1,0,0.9,0.0
283,static_rule,simple,B,0.95,1.0,748.7909686681317,0.1,0,0,0.88,0.0
284,static_rule,simple,B,0.95,1.0,691.789408807024,0.1,1,0,0.9,0.0
285,static_rule,simple,B,0.95,1.0,721.2445638650773,0.1,1,0,0.9,0.0
286,static_rule,simple,B,0.95,1.0,692.1677000762983,0.1,1,0,0.9,0.0
287,static_rule,hard,A,0.95,0.5450808588882738,1044.82430493543,1.0,1,0,0.9,0.0
